Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,_id,Code Description,Display Label
2023-01-07 00:00:00,01:51,Saturday,KIPLING STATION,SUDP,0.0,0.0,E,BD,5062.0,,Disorderly Patron,Disorderly Patron
2023-01-08 00:00:00,02:41,Sunday,FINCH STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-01-08 00:00:00,07:52,Sunday,MAIN STREET STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-01-08 00:00:00,08:18,Sunday,JANE STATION,SUO,9.0,14.0,E,BD,5062.0,,Passenger Other,Passenger Other
2023-01-08 00:00:00,09:25,Sunday,UNION STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-08 00:00:00,10:29,Sunday,SPADINA YUS STATION,SUDP,5.0,9.0,N,YU,5396.0,,Disorderly Patron,Disorderly Patron
2023-01-08 00:00:00,10:38,Sunday,OSSINGTON STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-08 00:00:00,11:52,Sunday,EGLINTON STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-08 00:00:00,14:49,Sunday,KENNEDY BD STATION,MUPAA,0.0,0.0,E,BD,5106.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-08 00:00:00,15:13,Sunday,WOODBINE STATION,MUPAA,0.0,0.0,W,BD,5003.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-08 00:00:00,15:15,Sunday,OSSINGTON STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-01-08 00:00:00,16:29,Sunday,BATHURST STATION,SUO,17.0,21.0,W,BD,5042.0,,Passenger Other,Passenger Other
2023-01-08 00:00:00,16:57,Sunday,QUEEN STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-01-08 00:00:00,18:01,Sunday,BATHURST STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-01-08 00:00:00,19:53,Sunday,DUFFERIN STATION,MUIRS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-01-08 00:00:00,19:57,Sunday,DUNDAS STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-08 00:00:00,21:27,Sunday,KIPLING STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-08 00:00:00,21:40,Sunday,BLOOR STATION,SUO,0.0,0.0,N,YU,6101.0,,Passenger Other,Passenger Other
2023-01-08 00:00:00,22:03,Sunday,YONGE BD STATION,SUO,0.0,0.0,E,BD,5062.0,,Passenger Other,Passenger Other
2023-01-08 00:00:00,22:48,Sunday,YONGE BD STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-08 00:00:00,22:55,Sunday,COXWELL STATION,MUPAA,3.0,9.0,E,BD,5046.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-08 00:00:00,22:58,Sunday,FINCH WEST STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-08 00:00:00,23:31,Sunday,KENNEDY BD STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-08 00:00:00,23:50,Sunday,OSSINGTON STATION,MUIRS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-01-08 00:00:00,00:20,Sunday,BLOOR STATION,MUIS,0.0,0.0,N,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-08 00:00:00,01:33,Sunday,SHEPPARD WEST STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-08 00:00:00,01:50,Sunday,QUEEN'S PARK STATION,SUDP,5.0,11.0,N,YU,6106.0,,Disorderly Patron,Disorderly Patron
2023-01-09 00:00:00,02:13,Monday,ST PATRICK STATION,SUO,0.0,0.0,N,YU,6106.0,,Passenger Other,Passenger Other
2023-01-09 00:00:00,06:05,Monday,UNION STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-09 00:00:00,06:08,Monday,UNION STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-09 00:00:00,06:42,Monday,WELLESLEY STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-09 00:00:00,07:00,Monday,DUNDAS STATION,MUIS,0.0,0.0,N,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-09 00:00:00,07:48,Monday,COXWELL STATION,SUO,3.0,6.0,E,BD,5201.0,,Passenger Other,Passenger Other
2023-01-09 00:00:00,08:02,Monday,JANE STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-09 00:00:00,08:28,Monday,DOWNSVIEW PARK STATION,MUPAA,5.0,7.0,S,YU,5591.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-09 00:00:00,09:09,Monday,BLOOR STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-01-09 00:00:00,09:38,Monday,DAVISVILLE STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-01-09 00:00:00,12:17,Monday,ST GEORGE BD STATION,MUPAA,4.0,7.0,W,BD,5035.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-09 00:00:00,12:25,Monday,UNION STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-01-09 00:00:00,12:27,Monday,VAUGHAN MC STATION,SUO,15.0,18.0,S,YU,5421.0,,Passenger Other,Passenger Other
2023-01-09 00:00:00,12:29,Monday,EGLINTON WEST STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-09 00:00:00,12:30,Monday,JANE STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-09 00:00:00,12:46,Monday,SPADINA BD STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-01-09 00:00:00,13:36,Monday,DUNDAS STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-01-09 00:00:00,14:40,Monday,BATHURST STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-09 00:00:00,16:13,Monday,YONGE BD STATION,MUIRS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-01-09 00:00:00,17:18,Monday,DAVISVILLE STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-01-09 00:00:00,19:56,Monday,BLOOR STATION,MUIS,0.0,0.0,S,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-09 00:00:00,21:51,Monday,QUEEN STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-01-09 00:00:00,23:09,Monday,BATHURST STATION,SUO,0.0,0.0,,BD,0.0,,Passenger Other,Passenger Other
2023-01-09 00:00:00,23:17,Monday,UNION STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-01-09 00:00:00,23:52,Monday,SPADINA BD STATION,SUO,13.0,18.0,E,BD,5278.0,,Passenger Other,Passenger Other
2023-01-09 00:00:00,23:53,Monday,SPADINA YUS STATION,SUDP,13.0,18.0,N,YU,5966.0,,Disorderly Patron,Disorderly Patron
2023-01-09 00:00:00,23:57,Monday,OSSINGTON STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-09 00:00:00,00:01,Monday,SUMMERHILL STATION,SUDP,6.0,11.0,S,YU,5481.0,,Disorderly Patron,Disorderly Patron
2023-01-09 00:00:00,00:25,Monday,QUEEN STATION,MUIRS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-01-09 00:00:00,01:27,Monday,QUEEN STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-01-09 00:00:00,22:16,Monday,LESLIE STATION,MUIS,0.0,0.0,,SHP,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-10 00:00:00,02:06,Tuesday,FINCH STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-01-10 00:00:00,03:03,Tuesday,JANE STATION,SUO,0.0,0.0,,BD,0.0,,Passenger Other,Passenger Other
2023-01-10 00:00:00,06:59,Tuesday,WELLESLEY STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-01-10 00:00:00,08:27,Tuesday,CHRISTIE STATION,SUDP,0.0,0.0,E,BD,5128.0,,Disorderly Patron,Disorderly Patron
2023-01-10 00:00:00,09:57,Tuesday,BATHURST STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-10 00:00:00,11:07,Tuesday,OSSINGTON STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-10 00:00:00,12:01,Tuesday,SPADINA BD STATION,SUDP,0.0,0.0,,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-01-10 00:00:00,12:51,Tuesday,QUEEN'S PARK STATION,MUIRS,0.0,0.0,S,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-01-10 00:00:00,13:23,Tuesday,BLOOR STATION,MUIS,0.0,0.0,S,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-10 00:00:00,13:35,Tuesday,SHEPPARD STATION,SUDP,6.0,9.0,S,YU,5751.0,,Disorderly Patron,Disorderly Patron
2023-01-10 00:00:00,14:52,Tuesday,QUEEN'S PARK STATION,SUDP,3.0,6.0,S,YU,5701.0,,Disorderly Patron,Disorderly Patron
2023-01-10 00:00:00,16:29,Tuesday,BATHURST STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-10 00:00:00,17:23,Tuesday,BLOOR STATION,MUPAA,4.0,8.0,N,YU,5926.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-10 00:00:00,17:45,Tuesday,ROSEDALE STATION,MUPAA,0.0,0.0,N,YU,6111.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-10 00:00:00,17:50,Tuesday,FINCH STATION,MUPAA,0.0,0.0,N,YU,5926.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-10 00:00:00,18:49,Tuesday,WOODBINE STATION,SUDP,20.0,24.0,E,BD,5029.0,,Disorderly Patron,Disorderly Patron
2023-01-10 00:00:00,19:23,Tuesday,ST CLAIR WEST STATION,MUIRS,0.0,0.0,N,YU,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-01-10 00:00:00,19:52,Tuesday,ST GEORGE BD STATION,SUDP,5.0,9.0,W,BD,5360.0,,Disorderly Patron,Disorderly Patron
2023-01-10 00:00:00,20:37,Tuesday,VICTORIA PARK STATION,SUDP,6.0,10.0,E,BD,5139.0,,Disorderly Patron,Disorderly Patron
2023-01-10 00:00:00,21:10,Tuesday,KENNEDY BD STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-10 00:00:00,21:15,Tuesday,QUEEN STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-01-10 00:00:00,21:30,Tuesday,FINCH STATION,MUPAA,0.0,0.0,N,YU,5576.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-10 00:00:00,22:06,Tuesday,COXWELL STATION,MUIRS,0.0,0.0,W,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-01-10 00:00:00,22:25,Tuesday,VAUGHAN MC STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-10 00:00:00,23:13,Tuesday,PIONEER VILLAGE STATIO,MUPAA,3.0,8.0,N,YU,5381.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-10 00:00:00,21:53,Tuesday,BESSARION STATION,MUPAA,4.0,10.0,W,SHP,6141.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-11 00:00:00,06:58,Wednesday,HIGHWAY 407 STATION,MUPAA,3.0,7.0,N,YU,5771.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-11 00:00:00,08:10,Wednesday,BATHURST STATION,MUIRS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-01-11 00:00:00,09:25,Wednesday,BLOOR STATION,SUDP,4.0,7.0,S,YU,5686.0,,Disorderly Patron,Disorderly Patron
2023-01-11 00:00:00,11:11,Wednesday,WARDEN STATION,SUO,0.0,0.0,W,BD,5091.0,,Passenger Other,Passenger Other
2023-01-11 00:00:00,11:14,Wednesday,VICTORIA PARK STATION,SUO,0.0,0.0,W,BD,5091.0,,Passenger Other,Passenger Other
2023-01-11 00:00:00,11:39,Wednesday,HIGHWAY 407 STATION,SUO,0.0,0.0,,YU,0.0,,Passenger Other,Passenger Other
2023-01-11 00:00:00,12:12,Wednesday,HIGHWAY 407 STATION,MUPAA,7.0,10.0,S,YU,5611.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-11 00:00:00,12:51,Wednesday,SPADINA BD STATION,SUO,0.0,0.0,E,BD,5159.0,,Passenger Other,Passenger Other
2023-01-11 00:00:00,13:02,Wednesday,BLOOR STATION,SUDP,0.0,0.0,S,YU,5691.0,,Disorderly Patron,Disorderly Patron
2023-01-11 00:00:00,13:28,Wednesday,BATHURST STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-11 00:00:00,14:00,Wednesday,YONGE BD STATION,MUIS,0.0,0.0,E,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-11 00:00:00,14:47,Wednesday,EGLINTON STATION,SUDP,0.0,0.0,S,YU,5856.0,,Disorderly Patron,Disorderly Patron
2023-01-11 00:00:00,15:10,Wednesday,OSSINGTON STATION,MUIRS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-01-11 00:00:00,16:37,Wednesday,BAY STATION,SUDP,3.0,6.0,W,BD,5112.0,,Disorderly Patron,Disorderly Patron
2023-01-11 00:00:00,16:48,Wednesday,BROADVIEW STATION,SUDP,3.0,6.0,E,BD,5129.0,,Disorderly Patron,Disorderly Patron
2023-01-11 00:00:00,16:50,Wednesday,OSSINGTON STATION,SUDP,6.0,9.0,W,BD,5065.0,,Disorderly Patron,Disorderly Patron
2023-01-11 00:00:00,16:55,Wednesday,VAUGHAN MC STATION,MUPAA,0.0,0.0,S,YU,5876.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-11 00:00:00,17:08,Wednesday,SPADINA YUS STATION -,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-11 00:00:00,18:22,Wednesday,QUEEN STATION,MUPAA,7.0,10.0,S,YU,5436.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-11 00:00:00,19:08,Wednesday,KIPLING STATION,MUIS,0.0,0.0,,BD,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-11 00:00:00,20:16,Wednesday,EGLINTON STATION,MUPAA,0.0,0.0,N,YU,5591.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-11 00:00:00,20:22,Wednesday,EGLINTON STATION,MUIRS,0.0,0.0,N,YU,5671.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-01-11 00:00:00,21:23,Wednesday,DUNDAS STATION,SUDP,5.0,10.0,N,YU,5391.0,,Disorderly Patron,Disorderly Patron
2023-01-11 00:00:00,22:11,Wednesday,UNION STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-11 00:00:00,22:39,Wednesday,BLOOR STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-11 00:00:00,23:36,Wednesday,VAUGHAN MC STATION,MUPAA,0.0,0.0,,YU,5486.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-12 00:00:00,06:15,Thursday,JANE STATION,MUPAA,4.0,9.0,W,BD,5203.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-12 00:00:00,10:04,Thursday,DUNDAS WEST STATION,SUO,0.0,0.0,W,BD,5255.0,,Passenger Other,Passenger Other
2023-01-12 00:00:00,11:41,Thursday,YORK UNIVERSITY STATIO,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-12 00:00:00,12:05,Thursday,ST GEORGE YUS STATION,SUDP,4.0,7.0,N,YU,5886.0,,Disorderly Patron,Disorderly Patron
2023-01-12 00:00:00,12:33,Thursday,ST ANDREW STATION TO O,SUO,0.0,0.0,N,YU,0.0,,Passenger Other,Passenger Other
2023-01-12 00:00:00,14:11,Thursday,WARDEN STATION,SUDP,3.0,6.0,E,BD,5304.0,,Disorderly Patron,Disorderly Patron
2023-01-12 00:00:00,14:32,Thursday,CHRISTIE STATION,SUDP,0.0,0.0,E,BD,0.0,,Disorderly Patron,Disorderly Patron
2023-01-12 00:00:00,14:47,Thursday,WOODBINE STATION,SUDP,5.0,8.0,W,BD,5006.0,,Disorderly Patron,Disorderly Patron
2023-01-12 00:00:00,14:55,Thursday,BATHURST STATION,MUIRS,0.0,0.0,E,BD,0.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-01-12 00:00:00,15:26,Thursday,BLOOR STATION,MUIS,0.0,0.0,S,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-12 00:00:00,15:31,Thursday,SHEPPARD STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-12 00:00:00,15:45,Thursday,WELLESLEY STATION,SUDP,31.0,34.0,S,YU,5586.0,,Disorderly Patron,Disorderly Patron
2023-01-12 00:00:00,15:48,Thursday,KENNEDY BD STATION,SUDP,8.0,11.0,E,BD,5168.0,,Disorderly Patron,Disorderly Patron
2023-01-12 00:00:00,16:22,Thursday,YONGE BD STATION,MUPAA,0.0,0.0,W,BD,5070.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-12 00:00:00,17:09,Thursday,ST CLAIR STATION,SUDP,8.0,11.0,S,YU,5886.0,,Disorderly Patron,Disorderly Patron
2023-01-12 00:00:00,17:34,Thursday,BLOOR STATION,MUPAA,3.0,6.0,S,YU,5976.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-12 00:00:00,17:37,Thursday,BAY STATION,SUDP,4.0,7.0,W,BD,5067.0,,Disorderly Patron,Disorderly Patron
2023-01-12 00:00:00,17:41,Thursday,VAUGHAN MC STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-12 00:00:00,17:54,Thursday,DAVISVILLE STATION,SUDP,0.0,0.0,N,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-01-12 00:00:00,18:01,Thursday,COLLEGE STATION,SUDP,0.0,0.0,,YU,0.0,,Disorderly Patron,Disorderly Patron
2023-01-12 00:00:00,18:19,Thursday,PIONEER VILLAGE STATIO,MUPAA,0.0,0.0,S,YU,5776.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-12 00:00:00,18:55,Thursday,HIGH PARK STATION,MUPAA,4.0,7.0,W,BD,5129.0,,Passenger Assistance Alarm Activated - No Trouble Found,Passenger Assistance Alarm Activated - No Trouble Found
2023-01-12 00:00:00,19:37,Thursday,BLOOR STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-12 00:00:00,19:48,Thursday,SPADINA BD STATION,SUO,0.0,0.0,,BD,0.0,,Passenger Other,Passenger Other
2023-01-12 00:00:00,20:25,Thursday,QUEEN'S PARK STATION,SUDP,14.0,17.0,S,YU,5966.0,,Disorderly Patron,Disorderly Patron
2023-01-12 00:00:00,20:26,Thursday,LANSDOWNE STATION,SUDP,4.0,8.0,E,BD,5368.0,,Disorderly Patron,Disorderly Patron
2023-01-12 00:00:00,21:14,Thursday,EGLINTON WEST STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
2023-01-12 00:00:00,21:52,Thursday,HIGHWAY 407 STATION,MUIRS,0.0,0.0,S,YU,5946.0,,Injured or ill Customer (In Station) - Medical Aid Refused,Injured or ill Customer (In Station) - Medical Aid Refused
2023-01-12 00:00:00,22:16,Thursday,ROYAL YORK STATION,SUDP,4.0,8.0,W,BD,5335.0,,Disorderly Patron,Disorderly Patron
2023-01-12 00:00:00,23:08,Thursday,BLOOR STATION,MUIS,0.0,0.0,,YU,0.0,,Injured or ill Customer (In Station) - Transported,Injured or ill Customer (In Station) - Transported
